,track,year,month,day
14227,TUR,2008,01,10
14228,TUR,2008,01,11
14229,TUR,2008,01,12
14230,TUR,2008,01,13
14231,TUR,2008,01,16
14232,TUR,2008,01,17
14233,TUR,2008,01,18
14234,TUR,2008,01,19
14235,TUR,2008,01,23
14236,TUR,2008,01,25
14237,TUR,2008,01,26
14238,TUR,2008,01,27
14239,TUR,2008,01,30
14240,TUR,2008,01,31
14241,TUR,2008,02,01
14242,TUR,2008,02,02
14243,TUR,2008,02,03
14244,TUR,2008,02,06
14245,TUR,2008,02,07
14246,TUR,2008,02,08
14247,TUR,2008,02,09
14248,TUR,2008,02,13
14249,TUR,2008,02,14
14250,TUR,2008,02,15
14251,TUR,2008,02,16
14252,TUR,2008,02,17
14253,TUR,2008,02,18
14254,TUR,2008,02,20
14255,TUR,2008,02,21
14256,TUR,2008,02,22
14257,TUR,2008,02,23
14258,TUR,2008,02,24
14259,TUR,2008,02,27
14260,TUR,2008,02,28
14261,TUR,2008,02,29
14262,TUR,2008,03,01
14263,TUR,2008,03,02
14264,TUR,2008,03,05
14265,TUR,2008,03,06
14266,TUR,2008,03,12
14267,TUR,2008,03,13
14268,TUR,2008,03,14
14269,TUR,2008,03,15
14270,TUR,2008,03,16
14271,TUR,2008,03,17
14272,TUR,2008,03,19
14273,TUR,2008,03,20
14274,TUR,2008,03,21
14275,TUR,2008,03,22
14276,TUR,2008,03,26
14277,TUR,2008,03,27
14278,TUR,2008,03,28
14279,TUR,2008,03,29
14280,TUR,2008,03,30
14281,TUR,2008,04,02
14282,TUR,2008,04,03
14283,TUR,2008,09,03
14284,TUR,2008,09,04
14285,TUR,2008,09,05
14286,TUR,2008,09,06
14287,TUR,2008,09,07
14288,TUR,2008,09,10
14289,TUR,2008,09,11
14290,TUR,2008,09,12
14291,TUR,2008,09,13
14292,TUR,2008,09,14
14293,TUR,2008,09,17
14294,TUR,2008,09,18
14295,TUR,2008,09,19
14296,TUR,2008,09,20
14297,TUR,2008,09,21
14298,TUR,2008,09,24
14299,TUR,2008,09,25
14300,TUR,2008,09,26
14301,TUR,2008,09,27
14302,TUR,2008,09,28
14303,TUR,2008,10,01
14304,TUR,2008,10,02
14305,TUR,2008,11,30
14306,TUR,2008,12,03
14307,TUR,2008,12,04
14308,TUR,2008,12,05
14309,TUR,2008,12,06
14310,TUR,2008,12,07
14311,TUR,2008,12,10
14312,TUR,2008,12,11
14313,TUR,2008,12,12
14314,TUR,2008,12,13
14315,TUR,2008,12,14
14316,TUR,2008,12,17
14317,TUR,2008,12,18
14318,TUR,2008,12,19
14319,TUR,2008,12,20
14320,TUR,2008,12,26
14321,TUR,2008,12,27
14322,TUR,2008,12,28
14323,TUR,2008,12,29
14324,TUR,2008,12,30
14325,TUR,2008,12,31
14326,TUR,2009,01,01
14327,TUR,2009,01,02
14328,TUR,2009,01,03
14329,TUR,2009,01,04
14330,TUR,2009,01,07
14331,TUR,2009,01,08
14332,TUR,2009,01,09
14333,TUR,2009,01,10
14334,TUR,2009,01,11
14335,TUR,2009,01,14
14336,TUR,2009,01,17
14337,TUR,2009,01,18
14338,TUR,2009,01,19
14339,TUR,2009,01,21
14340,TUR,2009,01,22
14341,TUR,2009,01,23
14342,TUR,2009,01,24
14343,TUR,2009,01,25
14344,TUR,2009,01,30
14345,TUR,2009,02,01
14346,TUR,2009,02,04
14347,TUR,2009,02,05
14348,TUR,2009,02,06
14349,TUR,2009,02,07
14350,TUR,2009,02,08
14351,TUR,2009,02,11
14352,TUR,2009,02,12
14353,TUR,2009,02,13
14354,TUR,2009,02,14
14355,TUR,2009,02,15
14356,TUR,2009,02,16
14357,TUR,2009,02,18
14358,TUR,2009,02,19
14359,TUR,2009,02,20
14360,TUR,2009,02,21
14361,TUR,2009,02,22
14362,TUR,2009,02,25
14363,TUR,2009,02,26
14364,TUR,2009,02,27
14365,TUR,2009,02,28
14366,TUR,2009,03,01
14367,TUR,2009,03,04
14368,TUR,2009,03,05
14369,TUR,2009,03,06
14370,TUR,2009,03,07
14371,TUR,2009,03,11
14372,TUR,2009,03,12
14373,TUR,2009,03,13
14374,TUR,2009,03,14
14375,TUR,2009,03,15
14376,TUR,2009,03,18
14377,TUR,2009,03,19
14378,TUR,2009,03,20
14379,TUR,2009,03,21
14380,TUR,2009,03,22
14381,TUR,2009,03,25
14382,TUR,2009,03,26
14383,TUR,2009,03,27
14384,TUR,2009,03,28
14385,TUR,2009,03,29
14386,TUR,2009,04,01
14387,TUR,2009,04,02
14388,TUR,2009,09,09
14389,TUR,2009,09,10
14390,TUR,2009,09,11
14391,TUR,2009,09,12
14392,TUR,2009,09,13
14393,TUR,2009,09,16
14394,TUR,2009,09,17
14395,TUR,2009,09,18
14396,TUR,2009,09,19
14397,TUR,2009,09,20
14398,TUR,2009,09,23
14399,TUR,2009,09,24
14400,TUR,2009,09,25
14401,TUR,2009,09,26
14402,TUR,2009,09,27
14403,TUR,2009,09,30
14404,TUR,2009,10,01
14405,TUR,2009,10,02
14406,TUR,2009,10,03
14407,TUR,2009,10,04
14408,TUR,2009,10,07
14409,TUR,2009,10,08
14410,TUR,2009,11,29
14411,TUR,2009,12,02
14412,TUR,2009,12,03
14413,TUR,2009,12,04
14414,TUR,2009,12,05
14415,TUR,2009,12,06
14416,TUR,2009,12,10
14417,TUR,2009,12,11
14418,TUR,2009,12,12
14419,TUR,2009,12,13
14420,TUR,2009,12,16
14421,TUR,2009,12,17
14422,TUR,2009,12,18
14423,TUR,2009,12,19
14424,TUR,2009,12,20
14425,TUR,2009,12,26
14426,TUR,2009,12,27
14427,TUR,2009,12,28
14428,TUR,2009,12,29
14429,TUR,2009,12,30
14430,TUR,2009,12,31
14431,TUR,2010,01,01
14432,TUR,2010,01,02
14433,TUR,2010,01,03
14434,TUR,2010,01,08
14435,TUR,2010,01,09
14436,TUR,2010,01,10
14437,TUR,2010,01,15
14438,TUR,2010,01,16
14439,TUR,2010,01,17
14440,TUR,2010,01,22
14441,TUR,2010,01,23
14442,TUR,2010,01,24
14443,TUR,2010,01,29
14444,TUR,2010,01,30
14445,TUR,2010,01,31
14446,TUR,2010,02,05
14447,TUR,2010,02,12
14448,TUR,2010,02,13
14449,TUR,2010,02,14
14450,TUR,2010,02,19
14451,TUR,2010,02,20
14452,TUR,2010,02,21
14453,TUR,2010,02,26
14454,TUR,2010,02,27
14455,TUR,2010,02,28
14456,TUR,2010,03,04
14457,TUR,2010,03,05
14458,TUR,2010,03,06
14459,TUR,2010,03,07
14460,TUR,2010,03,11
14461,TUR,2010,03,12
14462,TUR,2010,03,13
14463,TUR,2010,03,14
14464,TUR,2010,03,18
14465,TUR,2010,03,19
14466,TUR,2010,03,20
14467,TUR,2010,03,21
14468,TUR,2010,03,25
14469,TUR,2010,03,26
14470,TUR,2010,03,27
14471,TUR,2010,03,28
14472,TUR,2010,09,09
14473,TUR,2010,09,10
14474,TUR,2010,09,11
14475,TUR,2010,09,12
14476,TUR,2010,09,16
14477,TUR,2010,09,17
14478,TUR,2010,09,18
14479,TUR,2010,09,19
14480,TUR,2010,09,23
14481,TUR,2010,09,24
14482,TUR,2010,09,25
14483,TUR,2010,09,26
14484,TUR,2010,09,30
14485,TUR,2010,10,01
14486,TUR,2010,10,02
14487,TUR,2010,10,03
14488,TUR,2010,12,02
14489,TUR,2010,12,03
14490,TUR,2010,12,04
14491,TUR,2010,12,05
14492,TUR,2010,12,09
14493,TUR,2010,12,10
14494,TUR,2010,12,11
14495,TUR,2010,12,12
14496,TUR,2010,12,17
14497,TUR,2010,12,18
14498,TUR,2010,12,19
14499,TUR,2010,12,26
14500,TUR,2010,12,27
14501,TUR,2010,12,28
14502,TUR,2010,12,29
14503,TUR,2010,12,30
14504,TUR,2010,12,31
14505,TUR,2011,01,01
14506,TUR,2011,01,02
14507,TUR,2011,01,06
14508,TUR,2011,01,07
14509,TUR,2011,01,08
14510,TUR,2011,01,09
14511,TUR,2011,01,13
14512,TUR,2011,01,14
14513,TUR,2011,01,15
14514,TUR,2011,01,16
14515,TUR,2011,01,21
14516,TUR,2011,01,22
14517,TUR,2011,01,23
14518,TUR,2011,01,27
14519,TUR,2011,01,28
14520,TUR,2011,01,29
14521,TUR,2011,01,30
14522,TUR,2011,02,04
14523,TUR,2011,02,05
14524,TUR,2011,02,06
14525,TUR,2011,02,11
14526,TUR,2011,02,12
14527,TUR,2011,02,13
14528,TUR,2011,02,18
14529,TUR,2011,02,19
14530,TUR,2011,02,20
14531,TUR,2011,02,21
14532,TUR,2011,02,25
14533,TUR,2011,02,26
14534,TUR,2011,02,27
14535,TUR,2011,03,04
14536,TUR,2011,03,05
14537,TUR,2011,03,06
14538,TUR,2011,03,11
14539,TUR,2011,03,12
14540,TUR,2011,03,13
14541,TUR,2011,03,17
14542,TUR,2011,03,18
14543,TUR,2011,03,19
14544,TUR,2011,03,20
14545,TUR,2011,03,24
14546,TUR,2011,03,25
14547,TUR,2011,03,26
14548,TUR,2011,03,27
14549,TUR,2011,04,01
14550,TUR,2011,04,02
14551,TUR,2011,04,03
14552,TUR,2011,09,08
14553,TUR,2011,09,09
14554,TUR,2011,09,10
14555,TUR,2011,09,11
14556,TUR,2011,09,15
14557,TUR,2011,09,16
14558,TUR,2011,09,17
14559,TUR,2011,09,18
14560,TUR,2011,09,22
14561,TUR,2011,09,23
14562,TUR,2011,09,24
14563,TUR,2011,09,25
14564,TUR,2011,09,29
14565,TUR,2011,09,30
14566,TUR,2011,10,01
14567,TUR,2011,10,02
14568,TUR,2011,12,01
14569,TUR,2011,12,02
14570,TUR,2011,12,03
14571,TUR,2011,12,04
14572,TUR,2011,12,08
14573,TUR,2011,12,09
14574,TUR,2011,12,10
14575,TUR,2011,12,11
14576,TUR,2011,12,15
14577,TUR,2011,12,16
14578,TUR,2011,12,17
14579,TUR,2011,12,18
14580,TUR,2011,12,22
14581,TUR,2011,12,23
14582,TUR,2011,12,26
14583,TUR,2011,12,27
14584,TUR,2011,12,28
14585,TUR,2011,12,29
14586,TUR,2011,12,30
14587,TUR,2011,12,31
14588,TUR,2012,01,01
14589,TUR,2012,01,05
14590,TUR,2012,01,06
14591,TUR,2012,01,07
14592,TUR,2012,01,08
14593,TUR,2012,01,12
14594,TUR,2012,01,13
14595,TUR,2012,01,14
14596,TUR,2012,01,15
14597,TUR,2012,01,19
14598,TUR,2012,01,20
14599,TUR,2012,01,21
14600,TUR,2012,01,22
14601,TUR,2012,01,26
14602,TUR,2012,01,27
14603,TUR,2012,01,28
14604,TUR,2012,01,29
14605,TUR,2012,02,03
14606,TUR,2012,02,04
14607,TUR,2012,02,05
14608,TUR,2012,02,10
14609,TUR,2012,02,11
14610,TUR,2012,02,12
14611,TUR,2012,02,17
14612,TUR,2012,02,18
14613,TUR,2012,02,19
14614,TUR,2012,02,20
14615,TUR,2012,02,24
14616,TUR,2012,02,25
14617,TUR,2012,02,26
14618,TUR,2012,03,03
14619,TUR,2012,03,04
14620,TUR,2012,03,09
14621,TUR,2012,03,10
14622,TUR,2012,03,11
14623,TUR,2012,03,16
14624,TUR,2012,03,17
14625,TUR,2012,03,18
14626,TUR,2012,03,23
14627,TUR,2012,03,24
14628,TUR,2012,03,25
14629,TUR,2012,03,30
14630,TUR,2012,03,31
14631,TUR,2012,04,01
14632,TUR,2012,09,06
14633,TUR,2012,09,07
14634,TUR,2012,09,08
14635,TUR,2012,09,09
14636,TUR,2012,09,13
14637,TUR,2012,09,14
14638,TUR,2012,09,15
14639,TUR,2012,09,16
14640,TUR,2012,09,20
14641,TUR,2012,09,21
14642,TUR,2012,09,22
14643,TUR,2012,09,23
14644,TUR,2012,09,27
14645,TUR,2012,09,28
14646,TUR,2012,09,29
14647,TUR,2012,09,30
14648,TUR,2012,11,29
14649,TUR,2012,11,30
14650,TUR,2012,12,01
14651,TUR,2012,12,02
14652,TUR,2012,12,06
14653,TUR,2012,12,07
14654,TUR,2012,12,08
14655,TUR,2012,12,09
14656,TUR,2012,12,13
14657,TUR,2012,12,14
14658,TUR,2012,12,15
14659,TUR,2012,12,16
14660,TUR,2012,12,20
14661,TUR,2012,12,21
14662,TUR,2012,12,22
14663,TUR,2012,12,23
14664,TUR,2012,12,27
14665,TUR,2012,12,28
14666,TUR,2012,12,29
14667,TUR,2012,12,30
14668,TUR,2012,12,31
14669,TUR,2013,01,01
14670,TUR,2013,01,04
14671,TUR,2013,01,05
14672,TUR,2013,01,06
14673,TUR,2013,01,11
14674,TUR,2013,01,12
14675,TUR,2013,01,13
14676,TUR,2013,01,18
14677,TUR,2013,01,19
14678,TUR,2013,01,20
14679,TUR,2013,01,25
14680,TUR,2013,01,26
14681,TUR,2013,01,27
14682,TUR,2013,02,02
14683,TUR,2013,02,08
14684,TUR,2013,02,09
14685,TUR,2013,02,15
14686,TUR,2013,02,16
14687,TUR,2013,02,22
14688,TUR,2013,02,23
14689,TUR,2013,03,01
14690,TUR,2013,03,02
14691,TUR,2013,03,08
14692,TUR,2013,03,09
14693,TUR,2013,03,15
14694,TUR,2013,03,16
14695,TUR,2013,03,21
14696,TUR,2013,03,22
14697,TUR,2013,03,23
14698,TUR,2013,03,29
14699,TUR,2013,03,30
14700,TUR,2013,12,01
14701,TUR,2013,12,05
14702,TUR,2013,12,07
14703,TUR,2013,12,08
14704,TUR,2013,12,12
14705,TUR,2013,12,13
14706,TUR,2013,12,14
14707,TUR,2013,12,15
14708,TUR,2013,12,19
14709,TUR,2013,12,20
14710,TUR,2013,12,21
14711,TUR,2013,12,22
14712,TUR,2013,12,26
14713,TUR,2013,12,27
14714,TUR,2013,12,28
14715,TUR,2013,12,29
14716,TUR,2013,12,30
14717,TUR,2013,12,31
14718,TUR,2014,01,01
14719,TUR,2014,01,03
14720,TUR,2014,01,04
14721,TUR,2014,01,05
14722,TUR,2014,01,10
14723,TUR,2014,01,11
14724,TUR,2014,01,12
14725,TUR,2014,01,17
14726,TUR,2014,01,18
14727,TUR,2014,01,19
14728,TUR,2014,01,26
14729,TUR,2014,01,31
14730,TUR,2014,02,01
14731,TUR,2014,02,02
14732,TUR,2014,02,07
14733,TUR,2014,02,08
14734,TUR,2014,02,21
14735,TUR,2014,02,22
14736,TUR,2014,02,23
14737,TUR,2014,02,28
14738,TUR,2014,03,01
14739,TUR,2014,03,02
14740,TUR,2014,03,07
14741,TUR,2014,03,08
14742,TUR,2014,03,14
14743,TUR,2014,03,15
14744,TUR,2014,03,21
14745,TUR,2014,03,22
14746,TUR,2014,03,28
14747,TUR,2014,03,29
14748,TUR,2014,03,30
14749,TUR,2014,12,04
14750,TUR,2014,12,05
14751,TUR,2014,12,06
14752,TUR,2014,12,07
14753,TUR,2014,12,11
14754,TUR,2014,12,12
14755,TUR,2014,12,13
14756,TUR,2014,12,14
14757,TUR,2014,12,18
14758,TUR,2014,12,19
14759,TUR,2014,12,20
14760,TUR,2014,12,21
14761,TUR,2014,12,26
14762,TUR,2014,12,27
14763,TUR,2014,12,28
14764,TUR,2014,12,31
14765,TUR,2015,01,01
14766,TUR,2015,01,02
14767,TUR,2015,01,03
14768,TUR,2015,01,04
14769,TUR,2015,01,10
14770,TUR,2015,01,11
14771,TUR,2015,01,16
14772,TUR,2015,01,17
14773,TUR,2015,01,18
14774,TUR,2015,01,23
14775,TUR,2015,01,24
14776,TUR,2015,01,25
14777,TUR,2015,01,30
14778,TUR,2015,01,31
14779,TUR,2015,02,01
14780,TUR,2015,02,06
14781,TUR,2015,02,07
14782,TUR,2015,02,08
14783,TUR,2015,02,13
14784,TUR,2015,02,15
14785,TUR,2015,02,20
14786,TUR,2015,02,22
14787,TUR,2015,02,27
14788,TUR,2015,02,28
14789,TUR,2015,03,01
14790,TUR,2015,03,06
14791,TUR,2015,03,07
14792,TUR,2015,03,08
14793,TUR,2015,03,13
14794,TUR,2015,03,14
14795,TUR,2015,03,15
14796,TUR,2015,03,20
14797,TUR,2015,03,21
14798,TUR,2015,03,22
14799,TUR,2015,03,27
14800,TUR,2015,03,28
14801,TUR,2015,03,29
14802,WOB,1998,08,14
14803,WOB,1998,08,15
14804,WOB,1998,08,16
14805,WOB,1998,08,19
14806,WOB,1998,08,21
14807,WOB,1998,08,22
14808,WOB,1998,08,23
14809,WOB,1998,08,27
14810,WOB,1998,08,28
14811,WOB,1998,08,29
14812,WOB,1998,08,30
14813,WOB,1998,09,02
14814,WOB,1998,09,03
14815,WOB,1998,09,04
14816,WOB,1998,09,05
14817,WOB,1998,09,06
14818,WOB,1998,09,07
14819,WOB,1998,09,09
14820,WOB,1998,09,10
14821,WOB,1998,09,11
14822,WOB,1998,09,12
14823,WOB,1998,09,13
14824,WOB,1998,09,16
14825,WOB,1998,09,17
14826,WOB,1998,09,18
14827,WOB,1998,09,19
14828,WOB,1998,09,20
14829,WOB,1998,09,23
14830,WOB,1998,09,24
14831,WOB,1998,09,25
14832,WOB,1998,09,26
14833,WOB,1998,09,27
14834,WOB,1998,09,30
14835,WOB,1998,10,01
14836,WOB,1998,10,02
14837,WOB,1998,10,03
14838,WOB,1998,10,04
14839,WOB,1998,10,07
14840,WOB,1998,10,08
14841,WOB,1998,10,09
14842,WOB,1998,10,10
14843,WOB,1998,10,11
14844,WOB,1998,10,12
14845,WOB,1998,10,14
14846,WOB,1998,10,15
14847,WOB,1998,10,16
14848,WOB,1998,10,17
14849,WOB,1998,10,18
14850,WOB,1998,10,21
14851,WOB,1998,10,22
14852,WOB,1998,10,23
14853,WOB,1998,10,24
14854,WOB,1998,10,25
14855,WOB,1998,10,28
14856,WOB,1998,10,29
14857,WOB,1998,10,30
14858,WOB,1998,10,31
14859,WOB,1998,11,01
14860,WOB,1998,11,04
14861,WOB,1998,11,05
14862,WOB,1998,11,06
14863,WOB,1998,11,07
14864,WOB,1998,11,08
14865,WOB,1998,11,11
14866,WOB,1998,11,12
14867,WOB,1998,11,13
14868,WOB,1998,11,14
14869,WOB,1998,11,15
14870,WOB,1998,11,18
14871,WOB,1998,11,19
14872,WOB,1998,11,20
14873,WOB,1998,11,21
14874,WOB,1998,11,22
14875,WOB,1998,11,25
14876,WOB,1998,11,26
14877,WOB,1998,11,27
14878,WOB,1998,11,28
14879,WOB,1998,11,29
14880,WOB,1998,12,02
14881,WOB,1998,12,03
14882,WOB,1998,12,04
14883,WOB,1998,12,05
14884,WOB,1998,12,06
14885,WOB,1999,04,14
14886,WOB,1999,04,16
14887,WOB,1999,04,17
14888,WOB,1999,04,18
14889,WOB,1999,04,21
14890,WOB,1999,04,23
14891,WOB,1999,04,24
14892,WOB,1999,04,25
14893,WOB,1999,04,28
14894,WOB,1999,04,30
14895,WOB,1999,05,01
14896,WOB,1999,05,02
14897,WOB,1999,05,05
14898,WOB,1999,05,07
14899,WOB,1999,05,08
14900,WOB,1999,05,09
14901,WOB,1999,05,12
14902,WOB,1999,05,14
14903,WOB,1999,05,15
14904,WOB,1999,05,16
14905,WOB,1999,05,19
14906,WOB,1999,05,22
14907,WOB,1999,05,23
14908,WOB,1999,05,24
14909,WOB,1999,05,26
14910,WOB,1999,05,28
14911,WOB,1999,05,29
14912,WOB,1999,05,30
14913,WOB,1999,06,02
14914,WOB,1999,06,03
14915,WOB,1999,06,04
14916,WOB,1999,06,05
14917,WOB,1999,06,06
14918,WOB,1999,06,10
14919,WOB,1999,06,11
14920,WOB,1999,06,12
14921,WOB,1999,06,13
14922,WOB,1999,06,16
14923,WOB,1999,06,17
14924,WOB,1999,06,18
14925,WOB,1999,06,19
14926,WOB,1999,06,23
14927,WOB,1999,06,24
14928,WOB,1999,06,25
14929,WOB,1999,06,26
14930,WOB,1999,06,30
14931,WOB,1999,07,01
14932,WOB,1999,07,02
14933,WOB,1999,07,03
14934,WOB,1999,07,04
14935,WOB,1999,07,07
14936,WOB,1999,07,08
14937,WOB,1999,07,09
14938,WOB,1999,07,10
14939,WOB,1999,07,11
14940,WOB,1999,07,14
14941,WOB,1999,07,16
14942,WOB,1999,07,18
14943,WOB,1999,07,21
14944,WOB,1999,07,22
14945,WOB,1999,07,23
14946,WOB,1999,07,24
14947,WOB,1999,07,25
14948,WOB,1999,07,28
14949,WOB,1999,07,29
14950,WOB,1999,07,30
14951,WOB,1999,07,31
14952,WOB,1999,08,01
14953,WOB,1999,08,02
14954,WOB,1999,08,04
14955,WOB,1999,08,08
14956,WOB,1999,08,11
14957,WOB,1999,08,15
14958,WOB,1999,08,18
14959,WOB,1999,08,19
14960,WOB,1999,08,20
14961,WOB,1999,08,21
14962,WOB,1999,08,22
14963,WOB,1999,08,25
14964,WOB,1999,08,26
14965,WOB,1999,08,29
14966,WOB,1999,09,01
14967,WOB,1999,09,02
14968,WOB,1999,09,03
14969,WOB,1999,09,04
14970,WOB,1999,09,05
14971,WOB,1999,09,06
14972,WOB,1999,09,08
14973,WOB,1999,09,10
14974,WOB,1999,09,11
14975,WOB,1999,09,12
14976,WOB,1999,09,15
14977,WOB,1999,09,16
14978,WOB,1999,09,17
14979,WOB,1999,09,18
14980,WOB,1999,09,19
14981,WOB,1999,09,22
14982,WOB,1999,09,23
14983,WOB,1999,09,24
14984,WOB,1999,09,25
14985,WOB,1999,09,26
14986,WOB,1999,09,29
14987,WOB,1999,09,30
14988,WOB,1999,10,01
14989,WOB,1999,10,02
14990,WOB,1999,10,03
14991,WOB,1999,10,06
14992,WOB,1999,10,07
14993,WOB,1999,10,08
14994,WOB,1999,10,09
14995,WOB,1999,10,10
14996,WOB,1999,10,11
14997,WOB,1999,10,13
14998,WOB,1999,10,15
14999,WOB,1999,10,16
15000,WOB,1999,10,17
15001,WOB,1999,10,20
15002,WOB,1999,10,21
15003,WOB,1999,10,22
15004,WOB,1999,10,23
15005,WOB,1999,10,24
15006,WOB,1999,10,27
15007,WOB,1999,10,28
15008,WOB,1999,10,29
15009,WOB,1999,10,30
15010,WOB,1999,10,31
15011,WOB,1999,11,03
15012,WOB,1999,11,04
15013,WOB,1999,11,05
15014,WOB,1999,11,06
15015,WOB,1999,11,07
15016,WOB,1999,11,10
15017,WOB,1999,11,11
15018,WOB,1999,11,12
15019,WOB,1999,11,13
15020,WOB,1999,11,14
15021,WOB,1999,11,18
15022,WOB,1999,11,19
15023,WOB,1999,11,24
15024,WOB,1999,11,25
15025,WOB,1999,11,26
15026,WOB,1999,11,27
15027,WOB,1999,11,28
15028,WOB,2000,04,14
15029,WOB,2000,04,15
15030,WOB,2000,04,16
15031,WOB,2000,04,21
15032,WOB,2000,04,22
15033,WOB,2000,04,23
15034,WOB,2000,04,26
15035,WOB,2000,04,28
15036,WOB,2000,04,29
15037,WOB,2000,04,30
15038,WOB,2000,05,03
15039,WOB,2000,05,05
15040,WOB,2000,05,06
15041,WOB,2000,05,07
15042,WOB,2000,05,14
15043,WOB,2000,05,17
15044,WOB,2000,05,19
15045,WOB,2000,05,20
15046,WOB,2000,05,21
15047,WOB,2000,05,22
15048,WOB,2000,05,24
15049,WOB,2000,05,26
15050,WOB,2000,05,27
15051,WOB,2000,05,28
15052,WOB,2000,05,31
15053,WOB,2000,06,01
15054,WOB,2000,06,02
15055,WOB,2000,06,03
15056,WOB,2000,06,04
15057,WOB,2000,06,07
15058,WOB,2000,06,08
15059,WOB,2000,06,09
15060,WOB,2000,06,10
15061,WOB,2000,06,11
15062,WOB,2000,06,14
15063,WOB,2000,07,07
15064,WOB,2000,07,08
15065,WOB,2000,07,12
15066,WOB,2000,07,13
15067,WOB,2000,07,14
15068,WOB,2000,07,15
15069,WOB,2000,07,16
15070,WOB,2000,07,19
15071,WOB,2000,07,20
15072,WOB,2000,07,21
15073,WOB,2000,07,22
15074,WOB,2000,07,23
15075,WOB,2000,07,26
15076,WOB,2000,07,27
15077,WOB,2000,07,28
15078,WOB,2000,07,30
15079,WOB,2000,08,02
15080,WOB,2000,08,03
15081,WOB,2000,08,05
15082,WOB,2000,08,06
15083,WOB,2000,08,07
15084,WOB,2000,08,09
15085,WOB,2000,08,11
15086,WOB,2000,08,12
15087,WOB,2000,08,13
15088,WOB,2000,08,16
15089,WOB,2000,08,18
15090,WOB,2000,08,23
15091,WOB,2000,08,24
15092,WOB,2000,08,25
15093,WOB,2000,08,26
15094,WOB,2000,08,30
15095,WOB,2000,08,31
15096,WOB,2000,09,01
15097,WOB,2000,09,02
15098,WOB,2000,09,03
15099,WOB,2000,09,04
15100,WOB,2000,09,06
15101,WOB,2000,09,08
15102,WOB,2000,09,09
15103,WOB,2000,09,10
15104,WOB,2000,09,13
15105,WOB,2000,09,14
15106,WOB,2000,09,15
15107,WOB,2000,09,16
15108,WOB,2000,09,20
15109,WOB,2000,09,21
15110,WOB,2000,09,22
15111,WOB,2000,09,23
15112,WOB,2000,09,24
15113,WOB,2000,09,27
15114,WOB,2000,09,28
15115,WOB,2000,09,29
15116,WOB,2000,09,30
15117,WOB,2000,10,01
15118,WOB,2000,10,04
15119,WOB,2000,10,05
15120,WOB,2000,10,07
15121,WOB,2000,10,08
15122,WOB,2000,10,09
15123,WOB,2000,10,11
15124,WOB,2000,10,13
15125,WOB,2000,10,14
15126,WOB,2000,10,15
15127,WOB,2000,10,18
15128,WOB,2000,10,19
15129,WOB,2000,10,20
15130,WOB,2000,10,21
15131,WOB,2000,10,22
15132,WOB,2000,10,25
15133,WOB,2000,10,26
15134,WOB,2000,10,27
15135,WOB,2000,10,28
15136,WOB,2000,10,29
15137,WOB,2000,11,01
15138,WOB,2000,11,02
15139,WOB,2000,11,03
15140,WOB,2000,11,04
15141,WOB,2000,11,05
15142,WOB,2000,11,08
15143,WOB,2000,11,09
15144,WOB,2000,11,10
15145,WOB,2000,11,11
15146,WOB,2000,11,12
15147,WOB,2000,11,15
15148,WOB,2000,11,16
15149,WOB,2000,11,17
15150,WOB,2000,11,18
15151,WOB,2000,11,19
15152,WOB,2000,11,23
15153,WOB,2000,11,24
15154,WOB,2000,11,25
15155,WOB,2000,11,26
15156,WOB,2001,04,06
15157,WOB,2001,04,07
15158,WOB,2001,04,08
15159,WOB,2001,04,13
15160,WOB,2001,04,14
15161,WOB,2001,04,15
15162,WOB,2001,04,20
15163,WOB,2001,04,21
15164,WOB,2001,04,22
15165,WOB,2001,04,29
15166,WOB,2001,05,02
15167,WOB,2001,05,04
15168,WOB,2001,05,05
15169,WOB,2001,05,06
15170,WOB,2001,05,09
15171,WOB,2001,05,11
15172,WOB,2001,05,12
15173,WOB,2001,05,13
15174,WOB,2001,05,18
15175,WOB,2001,05,19
15176,WOB,2001,05,20
15177,WOB,2001,05,21
15178,WOB,2001,05,23
15179,WOB,2001,05,25
15180,WOB,2001,05,26
15181,WOB,2001,05,27
15182,WOB,2001,05,30
15183,WOB,2001,05,31
15184,WOB,2001,06,01
15185,WOB,2001,06,02
15186,WOB,2001,06,03
15187,WOB,2001,06,06
15188,WOB,2001,06,07
15189,WOB,2001,06,08
15190,WOB,2001,06,13
15191,WOB,2001,06,14
15192,WOB,2001,06,15
15193,WOB,2001,06,16
15194,WOB,2001,06,17
15195,WOB,2001,06,20
15196,WOB,2001,06,21
15197,WOB,2001,06,22
15198,WOB,2001,06,23
15199,WOB,2001,06,24
15200,WOB,2001,06,27
15201,WOB,2001,06,28
15202,WOB,2001,06,30
15203,WOB,2001,07,01
15204,WOB,2001,07,02
15205,WOB,2001,07,06
15206,WOB,2001,07,07
15207,WOB,2001,07,08
15208,WOB,2001,07,11
15209,WOB,2001,07,13
15210,WOB,2001,07,14
15211,WOB,2001,07,15
15212,WOB,2001,07,18
15213,WOB,2001,07,19
15214,WOB,2001,07,20
15215,WOB,2001,07,21
15216,WOB,2001,07,28
15217,WOB,2001,08,06
15218,WOB,2001,08,10
15219,WOB,2001,08,11
15220,WOB,2001,08,12
15221,WOB,2001,08,17
15222,WOB,2001,08,18
15223,WOB,2001,08,19
15224,WOB,2001,08,22
15225,WOB,2001,08,23
